customer_id,min_recency,recency_score,product_count,product_score,sum_profit,profit_score,RFM_score,customer_title,customer_age,customer_age_group,tenure
1152,24.0,3,8,4,4516.139999999999,4,344.0,Gold,19.0,10-19,3.0
1153,17.0,4,5,2,2501.78,2,422.0,Platinum,22.0,20-29,3.0
1154,131.0,1,6,2,958.3100000000001,1,121.0,Bronze,43.0,40-49,20.0
1155,29.0,3,7,3,2332.4500000000003,2,332.0,Gold,23.0,20-29,9.0
1156,40.0,3,4,1,2559.66,2,312.0,Gold,20.0,20-29,1.0
1157,85.0,2,7,3,5037.459999999999,4,234.0,Silver,43.0,40-49,17.0
1158,2.0,4,7,3,4888.97,4,434.0,Platinum,32.0,30-39,19.0
1159,6.0,4,4,1,2352.2800000000007,2,412.0,Platinum,24.0,20-29,1.0
1160,163.0,1,3,1,684.5199999999999,1,111.0,Bronze,52.0,50-59,10.0
1161,12.0,4,4,1,2669.74,2,412.0,Platinum,40.0,40-49,15.0
1162,136.0,1,4,1,1675.3100000000002,1,111.0,Bronze,27.0,20-29,7.0
1163,48.0,2,5,2,1775.01,1,221.0,Silver,36.0,30-39,8.0
1164,153.0,1,3,1,346.88999999999993,1,111.0,Bronze,40.0,40-49,17.0
1165,10.0,4,9,4,3286.35,3,443.0,Platinum,24.0,20-29,2.0
1166,14.0,4,6,2,2539.7100000000005,2,422.0,Platinum,45.0,40-49,8.0
1167,10.0,4,4,1,2641.93,2,412.0,Platinum,21.0,20-29,4.0
1168,59.0,2,7,3,6128.860000000001,4,234.0,Silver,52.0,50-59,18.0
1169,62.0,2,7,3,4318.2,4,234.0,Silver,50.0,50-59,13.0
1170,86.0,1,5,2,3351.7,3,123.0,Bronze,53.0,50-59,4.0
1171,34.0,3,9,4,3879.3199999999997,3,343.0,Gold,46.0,40-49,8.0
1172,44.0,3,6,2,3329.4700000000003,3,323.0,Gold,43.0,40-49,17.0
1173,108.0,1,3,1,348.6199999999999,1,111.0,Bronze,39.0,30-39,16.0
1174,8.0,4,3,1,1854.13,2,412.0,Platinum,,,
1175,218.0,1,2,1,1153.84,1,111.0,Bronze,32.0,30-39,8.0
1176,77.0,2,4,1,842.1499999999997,1,211.0,Bronze,41.0,40-49,7.0
1177,87.0,1,8,4,2447.0499999999997,2,142.0,Bronze,64.0,60-69,6.0
1178,44.0,3,8,4,5167.23,4,344.0,Gold,47.0,40-49,13.0
1179,7.0,4,4,1,5068.4400000000005,4,414.0,Platinum,29.0,20-29,13.0
1180,59.0,2,4,1,2305.11,2,212.0,Silver,42.0,40-49,10.0
1181,44.0,3,10,4,4513.0599999999995,4,344.0,Gold,39.0,30-39,8.0
1182,5.0,4,8,4,4046.13,3,443.0,Platinum,42.0,40-49,7.0
1183,153.0,1,5,2,4140.91,3,123.0,Bronze,59.0,50-59,6.0
1184,5.0,4,6,2,4314.89,4,424.0,Platinum,49.0,40-49,13.0
1185,9.0,4,3,1,773.8100000000002,1,411.0,Gold,17.0,10-19,2.0
1186,33.0,3,6,2,2437.2300000000005,2,322.0,Gold,40.0,40-49,20.0
1187,58.0,2,4,1,1130.52,1,211.0,Bronze,19.0,10-19,1.0
1188,18.0,3,2,1,2299.82,2,312.0,Gold,33.0,30-39,4.0
1189,47.0,2,4,1,1472.66,1,211.0,Bronze,29.0,20-29,8.0
1190,6.0,4,6,2,2008.23,2,422.0,Platinum,49.0,40-49,10.0
1191,43.0,3,8,4,1339.2700000000002,1,341.0,Gold,21.0,20-29,1.0
1192,79.0,2,5,2,1397.3799999999997,1,221.0,Silver,48.0,40-49,16.0
1193,36.0,3,4,1,962.2199999999998,1,311.0,Silver,31.0,30-39,5.0
1194,28.0,3,8,4,4148.57,3,343.0,Gold,25.0,20-29,3.0
1195,19.0,3,5,2,3463.8100000000004,3,323.0,Gold,39.0,30-39,18.0
1196,18.0,3,6,2,1455.3799999999999,1,321.0,Gold,19.0,10-19,2.0
1197,7.0,4,4,1,1559.1300000000006,1,411.0,Gold,20.0,20-29,5.0
1198,68.0,2,6,2,2323.92,2,222.0,Silver,44.0,40-49,7.0
1199,43.0,3,8,4,2037.32,2,342.0,Gold,59.0,50-59,5.0
1200,79.0,2,9,4,4075.1699999999996,3,243.0,Silver,43.0,40-49,18.0
1201,82.0,2,3,1,807.37,1,211.0,Bronze,62.0,60-69,10.0
1202,85.0,2,3,1,592.29,1,211.0,Bronze,25.0,20-29,8.0
1203,7.0,4,1,1,830.2399999999999,1,411.0,Gold,29.0,20-29,22.0
1204,24.0,3,3,1,183.15999999999997,1,311.0,Silver,46.0,40-49,16.0
1205,22.0,3,9,4,5828.490000000001,4,344.0,Gold,39.0,30-39,13.0
1206,83.0,2,2,1,889.72,1,211.0,Bronze,39.0,30-39,13.0
1207,13.0,4,7,3,1126.0699999999997,1,431.0,Platinum,20.0,20-29,1.0
1208,77.0,2,5,2,3238.37,3,223.0,Silver,34.0,30-39,15.0
1209,131.0,1,2,1,1809.69,1,111.0,Bronze,40.0,40-49,11.0
1210,17.0,4,9,4,4716.72,4,444.0,Platinum,,,
1211,234.0,1,4,1,1495.9400000000003,1,111.0,Bronze,39.0,30-39,14.0
1212,71.0,2,3,1,2331.63,2,212.0,Silver,49.0,40-49,13.0
1213,69.0,2,7,3,5490.29,4,234.0,Silver,44.0,40-49,15.0
1214,23.0,3,4,1,3652.09,3,313.0,Gold,28.0,20-29,15.0
1215,77.0,2,8,4,3118.9800000000005,3,243.0,Silver,50.0,50-59,11.0
1216,7.0,4,4,1,2156.72,2,412.0,Platinum,58.0,50-59,10.0
1217,10.0,4,7,3,3270.6099999999997,3,433.0,Platinum,49.0,40-49,16.0
1218,50.0,2,6,2,4540.57,4,224.0,Silver,35.0,30-39,7.0
1219,4.0,4,3,1,2015.72,2,412.0,Platinum,46.0,40-49,14.0
1220,66.0,2,5,2,2476.2700000000004,2,222.0,Silver,30.0,30-39,14.0
1221,9.0,4,7,3,1500.4900000000002,1,431.0,Platinum,22.0,20-29,14.0
1222,51.0,2,3,1,667.99,1,211.0,Bronze,47.0,40-49,19.0
1223,34.0,3,8,4,2235.3,2,342.0,Gold,52.0,50-59,16.0
1224,47.0,2,8,4,4988.3099999999995,4,244.0,Silver,40.0,40-49,16.0
1225,58.0,2,4,1,2078.59,2,212.0,Silver,29.0,20-29,10.0
1226,24.0,3,5,2,937.4400000000005,1,321.0,Gold,36.0,30-39,13.0
1227,61.0,2,12,4,4101.860000000001,3,243.0,Silver,28.0,20-29,12.0
1228,132.0,1,4,1,922.34,1,111.0,Bronze,55.0,50-59,6.0
1229,19.0,3,9,4,3005.629999999999,3,343.0,Gold,17.0,10-19,1.0
1230,76.0,2,2,1,617.98,1,211.0,Bronze,32.0,30-39,10.0
1231,175.0,1,2,1,1718.6100000000001,1,111.0,Bronze,44.0,40-49,18.0
1232,4.0,4,9,4,5011.900000000001,4,444.0,Platinum,58.0,50-59,20.0
1233,14.0,4,9,4,6634.139999999999,4,444.0,Platinum,39.0,30-39,16.0
1234,85.0,2,8,4,2231.46,2,242.0,Silver,52.0,50-59,17.0
1235,81.0,2,3,1,3476.16,3,213.0,Silver,48.0,40-49,9.0
1236,41.0,3,5,2,3588.56,3,323.0,Gold,43.0,40-49,18.0
1237,23.0,3,11,4,6961.52,4,344.0,Gold,48.0,40-49,16.0
1238,101.0,1,6,2,1110.0199999999998,1,121.0,Bronze,39.0,30-39,6.0
1239,38.0,3,7,3,1795.2999999999997,1,331.0,Gold,39.0,30-39,17.0
1240,5.0,4,4,1,3015.0499999999997,3,413.0,Platinum,52.0,50-59,19.0
1241,75.0,2,7,3,1844.56,2,232.0,Silver,31.0,30-39,11.0
1242,17.0,4,3,1,1100.8200000000002,1,411.0,Gold,44.0,40-49,18.0
1243,70.0,2,10,4,5127.430000000001,4,244.0,Silver,64.0,60-69,8.0
1244,19.0,3,5,2,1968.68,2,322.0,Gold,,,
1245,71.0,2,7,3,2596.2300000000005,2,232.0,Silver,23.0,20-29,1.0
1246,114.0,1,2,1,1769.48,1,111.0,Bronze,24.0,20-29,6.0
1247,90.0,1,4,1,2848.94,2,112.0,Bronze,57.0,50-59,11.0
1248,67.0,2,1,1,182.81000000000017,1,211.0,Bronze,54.0,50-59,7.0
1249,106.0,1,5,2,4269.85,4,124.0,Bronze,50.0,50-59,16.0
1250,35.0,3,10,4,6093.259999999999,4,344.0,Gold,16.0,10-19,1.0
1251,61.0,2,4,1,1481.0700000000002,1,211.0,Bronze,20.0,20-29,2.0
1252,9.0,4,7,3,4548.31,4,434.0,Platinum,52.0,50-59,14.0
1253,4.0,4,4,1,1948.45,2,412.0,Platinum,21.0,20-29,5.0
1254,37.0,3,7,3,3436.5000000000005,3,333.0,Gold,59.0,50-59,5.0
1255,78.0,2,3,1,287.3099999999999,1,211.0,Bronze,35.0,30-39,11.0
1256,81.0,2,6,2,2068.61,2,222.0,Silver,31.0,30-39,9.0
1257,256.0,1,3,1,1791.15,1,111.0,Bronze,45.0,40-49,9.0
1258,52.0,2,8,4,5441.22,4,244.0,Silver,39.0,30-39,6.0
1259,41.0,3,7,3,3342.13,3,333.0,Gold,44.0,40-49,9.0
1260,66.0,2,5,2,2195.24,2,222.0,Silver,28.0,20-29,9.0
1261,48.0,2,6,2,1584.5,1,221.0,Silver,46.0,40-49,4.0
1262,43.0,3,3,1,1355.3799999999997,1,311.0,Silver,50.0,50-59,19.0
1263,42.0,3,6,2,2951.0199999999995,3,323.0,Gold,44.0,40-49,8.0
1264,2.0,4,4,1,2699.7099999999996,2,412.0,Platinum,23.0,20-29,7.0
1265,7.0,4,4,1,1195.6099999999997,1,411.0,Gold,30.0,30-39,2.0
1266,257.0,1,2,1,3405.0999999999995,3,113.0,Bronze,39.0,30-39,10.0
1267,141.0,1,4,1,2557.49,2,112.0,Bronze,38.0,30-39,19.0
1268,67.0,2,3,1,1318.2600000000004,1,211.0,Bronze,28.0,20-29,2.0
1269,211.0,1,3,1,935.0600000000001,1,111.0,Bronze,27.0,20-29,7.0
1270,205.0,1,4,1,2113.08,2,112.0,Bronze,34.0,30-39,10.0
1271,187.0,1,2,1,950.1199999999999,1,111.0,Bronze,23.0,20-29,6.0
1272,24.0,3,10,4,5029.130000000001,4,344.0,Gold,32.0,30-39,17.0
1273,23.0,3,3,1,1551.7500000000002,1,311.0,Silver,43.0,40-49,14.0
1274,14.0,4,10,4,3573.5,3,443.0,Platinum,40.0,40-49,20.0
1275,149.0,1,6,2,1540.08,1,121.0,Bronze,51.0,50-59,8.0
1276,100.0,1,2,1,969.91,1,111.0,Bronze,53.0,50-59,4.0
1277,55.0,2,3,1,1197.91,1,211.0,Bronze,45.0,40-49,9.0
1278,64.0,2,4,1,721.51,1,211.0,Bronze,19.0,10-19,2.0
1279,52.0,2,6,2,2422.29,2,222.0,Silver,55.0,50-59,20.0
1280,106.0,1,4,1,2799.4199999999996,2,112.0,Bronze,39.0,30-39,15.0
1281,87.0,1,3,1,1186.6099999999997,1,111.0,Bronze,49.0,40-49,16.0
1282,38.0,3,8,4,5521.409999999999,4,344.0,Gold,37.0,30-39,14.0
1283,93.0,1,2,1,1012.1,1,111.0,Bronze,23.0,20-29,1.0
1284,78.0,2,3,1,106.49999999999999,1,211.0,Bronze,41.0,40-49,11.0
1285,117.0,1,8,4,6456.51,4,144.0,Bronze,44.0,40-49,12.0
1286,51.0,2,7,3,2415.24,2,232.0,Silver,42.0,40-49,16.0
1287,67.0,2,7,3,5456.969999999999,4,234.0,Silver,57.0,50-59,20.0
1288,22.0,3,5,2,3227.13,3,323.0,Gold,38.0,30-39,18.0
1289,11.0,4,6,2,3940.48,3,423.0,Platinum,44.0,40-49,8.0
1290,44.0,3,9,4,7616.040000000001,4,344.0,Gold,50.0,50-59,6.0
1291,16.0,4,7,3,5147.26,4,434.0,Platinum,37.0,30-39,12.0
1292,31.0,3,5,2,3607.66,3,323.0,Gold,56.0,50-59,20.0
1293,239.0,1,5,2,4736.689999999999,4,124.0,Bronze,37.0,30-39,8.0
1294,176.0,1,3,1,917.3199999999999,1,111.0,Bronze,43.0,40-49,15.0
1295,29.0,3,7,3,1882.9,2,332.0,Gold,20.0,20-29,5.0
1296,130.0,1,4,1,2793.2700000000004,2,112.0,Bronze,28.0,20-29,9.0
1297,2.0,4,6,2,2424.53,2,422.0,Platinum,36.0,30-39,3.0
1298,141.0,1,5,2,4113.36,3,123.0,Bronze,43.0,40-49,16.0
1299,6.0,4,7,3,5957.779999999999,4,434.0,Platinum,40.0,40-49,12.0
1300,20.0,3,6,2,6148.619999999999,4,324.0,Gold,26.0,20-29,9.0
1301,12.0,4,8,4,2178.7099999999996,2,442.0,Platinum,26.0,20-29,9.0
1302,29.0,3,13,4,5336.730000000001,4,344.0,Gold,19.0,10-19,2.0
1303,10.0,4,6,2,4352.37,4,424.0,Platinum,45.0,40-49,15.0
1304,3.0,4,6,2,2321.0600000000004,2,422.0,Platinum,40.0,40-49,11.0
1305,142.0,1,5,2,2825.0000000000005,2,122.0,Bronze,47.0,40-49,6.0
1306,12.0,4,6,2,5486.099999999999,4,424.0,Platinum,61.0,60-69,13.0
1307,90.0,1,9,4,4526.73,4,144.0,Bronze,47.0,40-49,10.0
1308,15.0,4,5,2,4757.959999999999,4,424.0,Platinum,41.0,40-49,18.0
1309,82.0,2,4,1,1400.3200000000002,1,211.0,Bronze,40.0,40-49,13.0
1310,20.0,3,5,2,2289.2700000000004,2,322.0,Gold,31.0,30-39,13.0
1311,37.0,3,4,1,3572.06,3,313.0,Gold,33.0,30-39,13.0
1312,26.0,3,4,1,1292.6000000000001,1,311.0,Silver,23.0,20-29,8.0
1313,7.0,4,8,4,4753.51,4,444.0,Platinum,31.0,30-39,22.0
1314,27.0,3,6,2,3092.39,3,323.0,Gold,47.0,40-49,6.0
1315,5.0,4,8,4,2216.97,2,442.0,Platinum,44.0,40-49,12.0
1316,32.0,3,5,2,2152.88,2,322.0,Gold,27.0,20-29,18.0
1317,10.0,4,9,4,7024.709999999999,4,444.0,Platinum,44.0,40-49,5.0
1318,7.0,4,7,3,3500.7400000000007,3,433.0,Platinum,51.0,50-59,4.0
1319,16.0,4,5,2,1579.83,1,421.0,Platinum,62.0,60-69,12.0
1320,94.0,1,6,2,1835.1799999999998,1,121.0,Bronze,34.0,30-39,7.0
1321,103.0,1,7,3,2398.25,2,132.0,Bronze,23.0,20-29,8.0
1322,63.0,2,4,1,4008.84,3,213.0,Silver,16.0,10-19,1.0
1323,53.0,2,7,3,1695.3799999999999,1,231.0,Silver,29.0,20-29,9.0
1324,74.0,2,7,3,2443.26,2,232.0,Silver,39.0,30-39,11.0
1325,82.0,2,1,1,104.24000000000001,1,211.0,Bronze,49.0,40-49,14.0
1326,10.0,4,6,2,3581.0000000000005,3,423.0,Platinum,51.0,50-59,5.0
1327,6.0,4,5,2,2848.5,2,422.0,Platinum,22.0,20-29,6.0
1328,0.0,4,7,3,5351.58,4,434.0,Platinum,36.0,30-39,6.0
1329,4.0,4,11,4,8352.16,4,444.0,Platinum,28.0,20-29,11.0
1330,75.0,2,6,2,5101.120000000001,4,224.0,Silver,32.0,30-39,19.0
1331,5.0,4,10,4,6252.43,4,444.0,Platinum,30.0,30-39,17.0
1332,31.0,3,8,4,5075.61,4,344.0,Gold,39.0,30-39,12.0
1333,7.0,4,3,1,1924.18,2,412.0,Platinum,44.0,40-49,9.0
1334,240.0,1,2,1,719.98,1,111.0,Bronze,19.0,10-19,4.0
1335,52.0,2,7,3,3332.6499999999996,3,233.0,Silver,20.0,20-29,3.0
1336,78.0,2,6,2,3595.9100000000003,3,223.0,Silver,28.0,20-29,15.0
1337,83.0,2,6,2,3417.4200000000005,3,223.0,Silver,29.0,20-29,10.0
1338,231.0,1,2,1,234.35999999999996,1,111.0,Bronze,37.0,30-39,14.0
1339,102.0,1,5,2,4713.22,4,124.0,Bronze,39.0,30-39,14.0
1340,28.0,3,8,4,2120.42,2,342.0,Gold,40.0,40-49,18.0
1341,10.0,4,4,1,1213.75,1,411.0,Gold,31.0,30-39,15.0
1342,3.0,4,5,2,3822.2000000000003,3,423.0,Platinum,55.0,50-59,11.0
1343,20.0,3,4,1,1317.1599999999999,1,311.0,Silver,38.0,30-39,5.0
1344,21.0,3,3,1,628.5699999999999,1,311.0,Silver,22.0,20-29,4.0
1345,43.0,3,6,2,5170.950000000001,4,324.0,Gold,57.0,50-59,12.0
1346,15.0,4,9,4,6736.53,4,444.0,Platinum,47.0,40-49,19.0
1347,91.0,1,6,2,3745.36,3,123.0,Bronze,40.0,40-49,14.0
1348,114.0,1,5,2,5915.860000000001,4,124.0,Bronze,33.0,30-39,13.0
1349,43.0,3,6,2,1905.1600000000003,2,322.0,Gold,20.0,20-29,1.0
1350,116.0,1,2,1,1235.26,1,111.0,Bronze,60.0,60-69,8.0
1351,17.0,4,6,2,4638.66,4,424.0,Platinum,,,
1352,88.0,1,3,1,1151.6,1,111.0,Bronze,63.0,60-69,18.0
1353,14.0,4,9,4,3363.87,3,443.0,Platinum,37.0,30-39,11.0
1354,74.0,2,3,1,2464.54,2,212.0,Silver,17.0,10-19,2.0
1355,8.0,4,5,2,2713.7200000000003,2,422.0,Platinum,16.0,10-19,1.0
1356,22.0,3,6,2,3853.4200000000005,3,323.0,Gold,36.0,30-39,13.0
1357,12.0,4,10,4,5689.860000000001,4,444.0,Platinum,24.0,20-29,6.0
1358,3.0,4,8,4,4113.04,3,443.0,Platinum,23.0,20-29,6.0
1359,12.0,4,2,1,1550.8200000000002,1,411.0,Gold,24.0,20-29,6.0
1360,181.0,1,3,1,1906.1499999999996,2,112.0,Bronze,47.0,40-49,15.0
1361,28.0,3,7,3,2731.9199999999996,2,332.0,Gold,53.0,50-59,19.0
1362,118.0,1,2,1,1736.45,1,111.0,Bronze,44.0,40-49,15.0
1363,24.0,3,7,3,2744.3399999999997,2,332.0,Gold,56.0,50-59,18.0
1364,64.0,2,5,2,2329.3199999999997,2,222.0,Silver,39.0,30-39,21.0
1365,217.0,1,4,1,818.7200000000001,1,111.0,Bronze,25.0,20-29,3.0
1366,54.0,2,5,2,1614.09,1,221.0,Silver,43.0,40-49,22.0
1367,11.0,4,7,3,2760.28,2,432.0,Platinum,44.0,40-49,18.0
1368,48.0,2,6,2,3581.3399999999997,3,223.0,Silver,44.0,40-49,4.0
1369,178.0,1,4,1,2503.4700000000003,2,112.0,Bronze,23.0,20-29,6.0
1370,26.0,3,4,1,839.2700000000002,1,311.0,Silver,31.0,30-39,18.0
1371,26.0,3,4,1,1270.94,1,311.0,Silver,58.0,50-59,13.0
1372,66.0,2,6,2,2935.6800000000003,3,223.0,Silver,37.0,30-39,17.0
1374,39.0,3,8,4,5196.33,4,344.0,Gold,41.0,40-49,8.0
1375,82.0,2,5,2,1849.9100000000003,2,222.0,Silver,39.0,30-39,18.0
1376,89.0,1,6,2,4576.53,4,124.0,Bronze,51.0,50-59,18.0
1377,75.0,2,5,2,2814.08,2,222.0,Silver,28.0,20-29,2.0
1378,12.0,4,6,2,4881.55,4,424.0,Platinum,39.0,30-39,7.0
1379,28.0,3,5,2,4337.3099999999995,4,324.0,Gold,28.0,20-29,7.0
1380,198.0,1,3,1,2550.9400000000005,2,112.0,Bronze,19.0,10-19,3.0
1381,113.0,1,5,2,4177.610000000001,3,123.0,Bronze,32.0,30-39,15.0
1382,122.0,1,2,1,1946.8899999999999,2,112.0,Bronze,28.0,20-29,20.0
1383,57.0,2,4,1,3372.97,3,213.0,Silver,60.0,60-69,8.0
1384,36.0,3,6,2,3307.4800000000005,3,323.0,Gold,19.0,10-19,2.0
1385,142.0,1,5,2,2624.5699999999997,2,122.0,Bronze,60.0,60-69,16.0
1386,106.0,1,3,1,2724.7200000000003,2,112.0,Bronze,50.0,50-59,12.0
1387,215.0,1,1,1,641.64,1,111.0,Bronze,40.0,40-49,4.0
1388,19.0,3,6,2,3792.12,3,323.0,Gold,45.0,40-49,7.0
1389,49.0,2,9,4,6263.12,4,244.0,Silver,55.0,50-59,15.0
1390,1.0,4,9,4,3474.54,3,443.0,Platinum,17.0,10-19,1.0
1391,63.0,2,3,1,2283.8299999999995,2,212.0,Silver,41.0,40-49,12.0
1392,107.0,1,3,1,3196.2699999999995,3,113.0,Bronze,17.0,10-19,1.0
1393,1.0,4,3,1,798.9000000000001,1,411.0,Gold,41.0,40-49,20.0
1394,171.0,1,4,1,1796.62,1,111.0,Bronze,39.0,30-39,8.0
1395,87.0,1,3,1,1471.7700000000002,1,111.0,Bronze,60.0,60-69,16.0
1396,9.0,4,10,4,7075.58,4,444.0,Platinum,30.0,30-39,18.0
1397,137.0,1,6,2,4563.95,4,124.0,Bronze,38.0,30-39,14.0
1398,36.0,3,7,3,5649.829999999999,4,334.0,Gold,51.0,50-59,17.0
1399,16.0,4,4,1,2234.62,2,412.0,Platinum,50.0,50-59,15.0
1400,56.0,2,7,3,4939.109999999999,4,234.0,Silver,35.0,30-39,7.0
1401,81.0,2,4,1,2405.42,2,212.0,Silver,39.0,30-39,10.0
1402,40.0,3,8,4,3067.5799999999995,3,343.0,Gold,16.0,10-19,1.0
1403,164.0,1,2,1,685.4300000000001,1,111.0,Bronze,37.0,30-39,16.0
1404,7.0,4,10,4,5426.7,4,444.0,Platinum,60.0,60-69,14.0
1405,33.0,3,11,4,2281.9900000000002,2,342.0,Gold,59.0,50-59,11.0
1406,28.0,3,6,2,2396.6999999999994,2,322.0,Gold,47.0,40-49,17.0
1407,0.0,4,9,4,3796.53,3,443.0,Platinum,37.0,30-39,9.0
1408,10.0,4,3,1,2731.0899999999997,2,412.0,Platinum,20.0,20-29,4.0
1409,22.0,3,5,2,2637.41,2,322.0,Gold,21.0,20-29,4.0
1410,60.0,2,7,3,5597.109999999999,4,234.0,Silver,20.0,20-29,6.0
1411,35.0,3,6,2,4268.320000000001,4,324.0,Gold,23.0,20-29,5.0
1412,121.0,1,4,1,2223.44,2,112.0,Bronze,26.0,20-29,4.0
1413,3.0,4,6,2,3277.86,3,423.0,Platinum,19.0,10-19,3.0
1414,18.0,3,2,1,630.21,1,311.0,Silver,37.0,30-39,10.0
1415,57.0,2,4,1,3062.52,3,213.0,Silver,19.0,10-19,3.0
1416,67.0,2,5,2,1266.06,1,221.0,Silver,50.0,50-59,5.0
1417,56.0,2,7,3,3873.42,3,233.0,Silver,58.0,50-59,20.0
1418,86.0,1,7,3,2721.1400000000003,2,132.0,Bronze,41.0,40-49,21.0
1419,22.0,3,5,2,972.7900000000002,1,321.0,Gold,50.0,50-59,4.0
1420,38.0,3,5,2,2121.6400000000003,2,322.0,Gold,58.0,50-59,11.0
1421,57.0,2,6,2,2529.62,2,222.0,Silver,61.0,60-69,20.0
1422,38.0,3,8,4,1796.6499999999996,1,341.0,Gold,45.0,40-49,16.0
1423,24.0,3,6,2,3233.0899999999997,3,323.0,Gold,58.0,50-59,19.0
1424,76.0,2,3,1,1475.88,1,211.0,Bronze,43.0,40-49,14.0
1425,0.0,4,4,1,3144.999999999999,3,413.0,Platinum,31.0,30-39,11.0
1426,48.0,2,7,3,3867.3399999999997,3,233.0,Silver,61.0,60-69,17.0
1427,59.0,2,6,2,3684.7,3,223.0,Silver,24.0,20-29,8.0
1428,15.0,4,10,4,5508.8,4,444.0,Platinum,19.0,10-19,1.0
1429,31.0,3,7,3,861.6199999999999,1,331.0,Gold,37.0,30-39,12.0
1430,108.0,1,6,2,1917.0099999999995,2,122.0,Bronze,18.0,10-19,3.0
1431,19.0,3,4,1,955.44,1,311.0,Silver,42.0,40-49,17.0
1432,33.0,3,6,2,3727.0600000000004,3,323.0,Gold,19.0,10-19,2.0
1433,131.0,1,3,1,1908.57,2,112.0,Bronze,59.0,50-59,20.0
1434,124.0,1,2,1,1127.95,1,111.0,Bronze,44.0,40-49,9.0
1435,33.0,3,7,3,5393.83,4,334.0,Gold,49.0,40-49,19.0
1436,72.0,2,5,2,3404.37,3,223.0,Silver,18.0,10-19,3.0
1437,143.0,1,3,1,2636.2000000000003,2,112.0,Bronze,43.0,40-49,20.0
1438,6.0,4,11,4,6559.709999999999,4,444.0,Platinum,42.0,40-49,14.0
1439,65.0,2,4,1,2597.4300000000003,2,212.0,Silver,52.0,50-59,19.0
1440,19.0,3,6,2,6362.47,4,324.0,Gold,52.0,50-59,12.0
1441,158.0,1,2,1,562.46,1,111.0,Bronze,40.0,40-49,5.0
1442,53.0,2,3,1,911.28,1,211.0,Bronze,54.0,50-59,17.0
1443,44.0,3,10,4,5004.260000000001,4,344.0,Gold,31.0,30-39,22.0
1444,38.0,3,5,2,1281.31,1,321.0,Gold,42.0,40-49,8.0
1445,6.0,4,6,2,3423.12,3,423.0,Platinum,44.0,40-49,18.0
1446,10.0,4,7,3,4495.52,4,434.0,Platinum,30.0,30-39,17.0
1447,97.0,1,7,3,4553.86,4,134.0,Bronze,21.0,20-29,4.0
1448,237.0,1,1,1,128.45999999999992,1,111.0,Bronze,29.0,20-29,20.0
1449,14.0,4,6,2,4565.33,4,424.0,Platinum,50.0,50-59,4.0
1450,42.0,3,7,3,2959.59,3,333.0,Gold,53.0,50-59,6.0
1451,31.0,3,7,3,5017.329999999999,4,334.0,Gold,40.0,40-49,16.0
1452,2.0,4,5,2,3431.62,3,423.0,Platinum,62.0,60-69,20.0
1453,0.0,4,5,2,3265.7500000000005,3,423.0,Platinum,40.0,40-49,13.0
1454,5.0,4,5,2,2240.5,2,422.0,Platinum,38.0,30-39,3.0
1455,32.0,3,5,2,2349.98,2,322.0,Gold,25.0,20-29,8.0
1456,8.0,4,4,1,874.93,1,411.0,Gold,53.0,50-59,6.0
1457,65.0,2,7,3,2330.29,2,232.0,Silver,39.0,30-39,12.0
1458,198.0,1,3,1,3273.3300000000004,3,113.0,Bronze,61.0,60-69,11.0
1459,98.0,1,4,1,4557.6,4,114.0,Bronze,19.0,10-19,4.0
1460,12.0,4,8,4,10787.599999999997,4,444.0,Platinum,44.0,40-49,13.0
1461,18.0,3,7,3,5805.92,4,334.0,Gold,60.0,60-69,9.0
1462,81.0,2,6,2,2331.52,2,222.0,Silver,22.0,20-29,1.0
1463,110.0,1,5,2,2171.7299999999996,2,122.0,Bronze,52.0,50-59,18.0
1464,106.0,1,7,3,2169.36,2,132.0,Bronze,33.0,30-39,10.0
1465,107.0,1,4,1,1429.5,1,111.0,Bronze,46.0,40-49,5.0
1466,33.0,3,3,1,978.4200000000001,1,311.0,Silver,19.0,10-19,2.0
1467,13.0,4,7,3,1825.83,1,431.0,Platinum,42.0,40-49,6.0
1468,24.0,3,7,3,3564.99,3,333.0,Gold,39.0,30-39,22.0
1469,74.0,2,6,2,2251.36,2,222.0,Silver,60.0,60-69,14.0
1470,1.0,4,8,4,3961.3999999999996,3,443.0,Platinum,22.0,20-29,8.0
1471,5.0,4,5,2,4685.84,4,424.0,Platinum,39.0,30-39,15.0
1472,69.0,2,7,3,5011.4,4,234.0,Silver,53.0,50-59,17.0
1473,32.0,3,11,4,6176.3,4,344.0,Gold,57.0,50-59,20.0
1474,66.0,2,5,2,1676.15,1,221.0,Silver,31.0,30-39,21.0
1475,46.0,2,8,4,7812.17,4,244.0,Silver,32.0,30-39,7.0
1476,24.0,3,2,1,930.46,1,311.0,Silver,31.0,30-39,20.0
1477,19.0,3,9,4,5007.94,4,344.0,Gold,,,
1478,1.0,4,8,4,3669.8999999999996,3,443.0,Platinum,25.0,20-29,9.0
1479,15.0,4,6,2,2530.6,2,422.0,Platinum,40.0,40-49,21.0
1480,2.0,4,9,4,2258.7,2,442.0,Platinum,22.0,20-29,5.0
1481,20.0,3,9,4,2551.05,2,342.0,Gold,41.0,40-49,14.0
1482,68.0,2,12,4,9269.16,4,244.0,Silver,38.0,30-39,12.0
1483,29.0,3,8,4,4273.54,4,344.0,Gold,46.0,40-49,14.0
